v1,v2,v3,v4,v5
2252008,206.33952,4,6,3
2252008,173.07834,6,8,3
2252008,182.69231,1,5,3
2252008,196.83784,6,3,3
2252008,186.32903,0,3,3
2252008,225.35294,2,5,3
2252008,190.25,0,4,3
2252008,221.78539,5,5,3
2252008,171.70409,5,7,3
2252008,177.32027,0,6,3
2252008,194.41553,1,6,3
2252008,174.96448,1,4,3
2252008,231.86264,0,9,3
2252008,211.40456,2,4,3
2252008,176.23445,5,6,3
2252008,128.19753,0,1,3
2252008,168.86485,0,3,3
2252008,113.14458,1,1,3
2252008,126.825,3,1,3
2252008,139.73529,4,1,3
2252008,214.37273,6,6,3
2252008,161.84714,0,8,3
2252008,190.84579,6,11,3
2252008,189.32433,6,4,3
2252008,189.11311,1,6,3
2252008,278.32883,2,9,3
2252008,101.35036,4,1,3
2252008,252.29411,6,10,3
2252008,200.29524,6,11,3
2252008,263.69049,5,12,3
2252008,250.20276,2,10,3
2252008,172.86011,4,8,3
2252008,217.23962,2,11,3
2252008,188.01479,4,5,3
2252008,105.33544,5,1,3
2252008,181.52831,6,6,3
2252008,173.84531,1,4,3
2252008,119.67097,6,1,3
2252008,287.90292,5,11,3
2252008,188.01523,6,6,3
2252008,198.42081,3,8,3
2252008,330.68839,3,9,3
2252008,177.1505,0,8,3
2252008,114.96063,1,2,3
2252008,127.46903,6,1,3
2252008,256.125,4,10,3
2252008,187.2973,6,7,3
2252008,174.00449,3,3,3
2252008,183.88725,3,8,3
2252008,208.90404,2,10,3
2252008,164.51724,4,7,3
2252008,225.78181,1,10,3
2252008,120.24812,3,2,3
2252008,194.01289,0,5,3
2252008,244.45045,4,10,3
2252008,219.55708,4,5,3
2252008,151.50952,1,12,3
2252008,194.56111,0,10,3
2252008,111.74888,2,2,3
2252008,181.95045,4,7,3
2252008,172.33508,1,7,3
2252008,215.05292,0,9,3
2252008,248.81166,6,5,3
2252008,129.82648,2,1,3
2252008,233.50935,3,5,3
2252008,166.84212,0,8,3
2252008,202.3653,0,5,3
2252008,180.17535,5,8,3
2252008,168.04256,5,8,3
2252008,151.2,2,12,3
2252008,197.48198,2,7,3
2252008,212.82857,1,10,3
2252008,194.16667,0,6,3
2252008,209.57079,3,6,3
2252008,200.39462,4,4,3
2252008,181.78802,3,8,3
2252008,113.16667,5,2,3
2252008,180.56219,2,8,3
2252008,145.7673,3,12,3
2252008,185.79439,3,7,3
2252008,234.87907,2,10,3
2252008,242.1981,4,10,3
2252008,217.21532,4,11,3
2252008,219.94595,3,5,3
2252008,257.45001,4,10,3
2252008,185.12381,4,11,3
2252008,204.3615,1,6,3
2252008,202.09885,4,4,3
2252008,315.86322,6,12,3
2252008,259.72858,3,10,3
2252008,167.61792,5,7,3
2252008,179.36478,0,12,3
2252008,254.7281,5,12,3
2252008,243.713,6,11,3
2252008,112.67647,0,2,3
2252008,171.35567,4,8,3
2252008,256.8945,3,10,3
2252008,214.48756,3,11,3
2252008,191.5381,4,8,3
2252008,113.49206,2,2,3
2252008,134.17432,0,2,3
2252008,185.98598,6,8,3
2252008,183.28972,2,7,3
2252008,207.11977,0,12,3
2252008,118.94118,6,2,3
2252008,274,5,10,3
2252008,233.88583,1,5,3
2252008,107.81614,0,2,3
2252008,246.30048,3,12,3
2252008,145.68817,3,1,3
2252008,201.75688,2,3,3
2252008,154.49538,1,3,3
2252008,201.52968,3,7,3
2252008,187.34435,1,4,3
2252008,119.23445,1,1,3
2252008,188.12,5,6,3
2252008,214.28712,4,4,3
2252008,168.06818,2,1,3
2252008,188.05292,3,4,3
2252008,261.12613,4,12,3
2252008,209.71227,6,9,3
2252008,246.5,1,11,3
2252008,254.1106,5,9,3
2252008,177.32652,4,8,3
2252008,162.91849,0,8,3
2252008,190.92615,1,8,3
2252008,183.37157,5,7,3
2252008,157.49413,1,12,3
2252008,166.41624,5,8,3
2252008,184.45972,1,8,3
2252008,160.20197,6,7,3
2252008,209.34782,4,11,3
2252008,237.22974,3,11,3
2252008,219.44608,3,11,3
2252008,172.26027,2,3,3
2252008,199.02274,5,11,3
105038,200.34146,6,7,6
105038,301.1579,0,5,6
105038,306.08963,0,10,6
105038,320.35355,2,5,6
105038,317.97446,3,3,6
105038,270.41519,1,1,6
105038,246.18321,0,2,6
105038,282.05798,0,6,6
105038,335.39474,2,9,6
105038,224.48718,6,4,6
105038,271.96695,5,5,6
105038,389.2738,4,10,6
105038,254.23557,5,5,6
105038,312.2016,6,10,6
105038,345.9299,0,9,6
105038,374,2,4,6
105038,253.77551,5,9,6
105038,323.19839,2,4,6
105038,381.59351,4,12,6
105038,375.79279,1,11,6
105038,270.84525,6,5,6
105038,312.5,2,7,6
105038,239.38919,5,6,6
105038,421.15384,1,12,6
105038,278.86346,4,4,6
105038,382.00406,4,9,6
105038,285.37222,4,3,6
105038,185.552,6,2,6
105038,299.30151,4,4,6
105038,342.1239,5,10,6
105038,352.77499,3,5,6
105038,308.57657,4,5,6
105038,374.6748,3,6,6
105038,446.07257,1,9,6
105038,252.98695,6,12,6
105038,417.01984,3,11,6
105038,212.84828,3,1,6
105038,377.65677,1,5,6
105038,272.51175,0,4,6
105038,279.61694,2,8,6
105038,245.79115,6,5,6
105038,324.43204,1,12,6
105038,256.77988,0,7,6
105038,162.37173,6,1,6
105038,243.04918,6,7,6
105038,238.02129,5,4,6
105038,203.7377,6,8,6
105038,227.6861,5,7,6
105038,257.85886,3,3,6
105038,242.98048,6,9,6
105038,266.0921,3,8,6
105038,184.44579,6,2,6
105038,386.14667,0,10,6
105038,248.63187,4,3,6
105038,363.26721,3,6,6
105038,311.92593,1,3,6
105038,280.17227,5,9,6
105038,187.09911,5,3,6
105038,215.66939,6,8,6
105038,184.81746,5,2,6
105038,214.19583,6,8,6
105038,242.27097,0,8,6
105038,203.28108,0,11,6
105038,202.67567,2,7,6
105038,388.34695,1,11,6
105038,368.35645,1,10,6
105038,298.87952,6,9,6
105038,350.25601,3,5,6
105038,246.43362,5,12,6
105038,181.66379,0,1,6
105038,286.22943,1,2,6
105038,237.6963,0,3,6
105038,227.96341,6,8,6
105038,260.85715,1,2,6
105038,312.6579,0,9,6
105038,228.05357,3,11,6
105038,397.23456,1,12,6
105038,284.67661,4,2,6
105038,214.02499,2,11,6
105038,257.83078,4,1,6
105038,323.69644,3,9,6
105038,319.62024,5,11,6
105038,263.19742,6,9,6
105038,273.92899,0,3,6
105038,366.77231,3,6,6
105038,290.43097,2,8,6
105038,353.35623,2,4,6
105038,431.20514,1,9,6
105038,349.78082,1,3,6
105038,297.11856,1,1,6
105038,296.19601,3,8,6
105038,285.19501,2,8,6
105038,378.55917,2,6,6
105038,235.1805,5,7,6
105038,269.43881,1,8,6
105038,207.46046,4,12,6
105038,283.25119,1,8,6
105038,348.70776,1,4,6
105038,419.74207,2,11,6
105038,371.16867,3,4,6
105038,384.56799,2,5,6
105038,417.53165,2,10,6
105038,276.23404,3,1,6
105038,436.616,2,9,6
105038,308.70203,3,7,6
105038,250.40553,4,8,6
105038,223.575,4,11,6
105038,332.97009,1,5,6
105038,334.71698,0,11,6
105038,238.43127,5,5,6
105038,373.48593,1,5,6
105038,218.69379,5,8,6
105038,231.85652,5,7,6
105038,255.8663,5,11,6
105038,317.38095,4,6,6
105038,231.68803,6,5,6
105038,260.34885,0,12,6
105038,299.45319,0,12,6
105038,183.33333,5,2,6
105038,205.81407,1,7,6
105038,255.44083,6,4,6
105038,278.80801,6,10,6
105038,190.1337,2,12,6
105038,299.14413,4,6,6
105038,292.83902,0,4,6
105038,262.65607,4,1,6
105038,390.3399,4,10,6
105038,193.9084,0,2,6
105038,273.84363,1,1,6
105038,273.12445,3,1,6
105038,301.78485,2,8,6
105038,237.67822,5,4,6
105038,253.94643,5,6,6
105038,351.11334,4,10,6
105038,256.19666,6,9,6
105038,353.42331,0,9,6
105038,282.51041,0,6,6
105038,414.31201,2,10,6
105038,376.65958,1,6,6
105038,225,6,11,6
105038,370.40567,2,10,6
105038,285.68594,2,1,6
105038,307.78314,3,7,6
105038,253.45454,1,5,6
105038,282.26733,0,5,6
105038,262.55923,5,6,6
105038,175.9207,5,7,6
105038,254.42397,5,4,6
105038,317.36694,1,7,6
105038,299.04453,5,10,6
105038,320.43097,4,11,6
105038,273.72641,3,12,6
105038,265.74756,4,2,6
105038,259.33536,0,2,6
105038,328.5787,2,3,6
105038,226.43933,6,6,6
105038,403.25397,3,10,6
105038,276.18579,0,6,6
105038,387.90079,3,10,6
105038,298.98795,1,12,6
105038,325.58008,4,11,6
105038,234.49397,6,6,6
105038,410.07999,3,9,6
105038,218.52698,6,3,6
105038,315.44644,1,4,6
105038,342.17999,6,12,6
105038,242.22968,0,8,6
105038,197.83192,0,9,6
105038,278.61859,4,3,6
105038,297.8204,4,5,6
105038,307.4762,4,6,6
105038,176.29323,5,1,6
105038,442.68881,1,9,6
105038,211.52133,1,11,6
105038,275.12689,5,12,6
105038,267.37811,2,2,6
105038,439.7742,3,9,6
105038,311.98779,4,3,6
105038,239.5731,4,12,6
105038,241.66,6,4,6
105038,270.89301,1,7,6
105038,282.20093,1,2,6
105038,357.56735,1,4,6
105038,280.57523,4,7,6
105038,262.18317,0,3,6
105038,415.22171,1,10,6
105038,288.09344,4,7,6
105038,201.85715,6,3,6
105038,187.11017,6,2,6
105038,223.23232,5,11,6
105038,350.38306,3,4,6
105038,193.43626,6,7,6
105038,153.30075,5,1,6
105038,248.78925,4,8,6
105038,258.63159,4,2,6
105038,314.50793,6,10,6
105038,302.49777,0,6,6
105038,337.22421,6,10,6
105038,375.60559,2,4,6
105038,291.5885,0,7,6
105038,300.30203,5,10,6
105038,321.33035,1,3,6
105038,232.68103,6,5,6
105038,268.13513,6,6,6
105038,198.21658,6,11,6
105038,228.86855,0,5,6
105038,454.11935,2,12,6
105038,186.92622,6,2,6
105038,440.52802,2,9,6
105038,258.48422,0,4,6
105038,284.69339,3,1,6
105038,327.74179,4,5,6
105038,210.11258,5,3,6
105038,229.62128,5,11,6
105038,286.36292,2,3,6
105038,427.32272,4,9,6
105038,279.80569,3,2,6
105038,325.55029,0,10,6
105038,379.53571,3,5,6
105038,299.12445,2,1,6
105038,194.79031,5,1,6
105038,327.10373,5,9,6
105038,217.75342,5,4,6
105038,240.44827,5,5,6
105038,319.97437,0,10,6
105038,264.41177,1,9,6
105038,288.01239,3,8,6
105038,292.83334,6,12,6
105038,296.62897,3,2,6
105038,359.11813,3,4,6
105038,250.19255,0,8,6
105038,298.03629,3,2,6
105038,300.32098,2,2,6
105038,391.90042,1,11,6
105038,312.25989,5,11,6
105038,227.03239,5,3,6
105038,243.30519,0,1,6
105038,217.93951,6,7,6
105038,410.53647,2,10,6
105038,383.25,3,10,6
105038,254.79828,6,3,6
105038,337.18777,3,3,6
105038,227.74043,5,8,6
105038,300.98245,5,10,6
105038,299.76471,6,11,6
105038,336.07144,5,12,6
105038,374.73495,2,6,6
105038,272.67532,3,1,6
105038,208.63333,5,8,6
105038,258.12,0,7,6
105038,317.52631,1,7,6
105038,268.66461,1,1,6
105038,291.36694,2,1,6
105038,290.76801,3,2,6
105038,291.66806,4,7,6
105038,239.084,2,12,6
105038,274.77292,4,1,6
105038,419.63455,3,11,6
105038,305.60886,2,2,6
105038,194.73006,6,3,6
105038,294.57642,4,4,6
105038,318.56747,2,7,6
105038,186.44206,6,3,6
105038,299.98865,0,11,6
105038,329.7963,0,11,6
105038,332.58823,2,3,6
105038,261.72726,4,2,6
105038,158.21106,0,12,6
105038,246.49207,5,9,6
105038,239.76965,6,6,6
105038,294.25522,1,3,6
105038,339.29681,1,4,6
105038,425.25702,2,12,6
105038,380.53635,1,6,6
105038,420.94263,2,11,6
105038,318.48001,3,7,6
105038,241.47034,6,4,6
105038,381.16818,4,10,6
105038,260.46317,4,8,6
105038,252.59259,4,1,6
105038,319.79999,4,5,6
105038,383.84033,4,9,6
105038,313.70444,2,7,6
105038,280.37018,0,4,6
105038,358.36841,1,4,6
105038,181.56209,3,7,6
105038,386.67886,4,10,6
105038,375.228,1,10,6
105038,182.87791,5,3,6
105038,292.39359,1,8,6
105038,286.63934,2,1,6
105038,438.93549,2,9,6
105038,332.02084,3,6,6
105038,312.5816,4,5,6
105038,370.51416,2,5,6
105038,179.55696,5,1,6
105038,308.168,6,11,6
105038,354.77084,1,6,6
105038,352.01553,0,12,6
105038,253.24696,5,6,6
105038,278.23981,0,5,6
105038,161.20547,6,1,6
105038,194.93333,5,2,6
105038,267.9801,0,12,6
105038,203.46033,3,12,6
105038,218.11299,0,6,6
105038,427.37601,3,9,6
105038,229.50282,2,1,6
105038,395.112,3,5,6
105038,326.40186,4,6,6
105038,205.92929,5,8,6
105038,432.62448,1,10,6
105038,245.30579,5,5,6
105038,265.06216,0,8,6
105038,263.33072,0,3,6
105038,176.83109,6,1,6
105038,391.41666,3,11,6
105038,393.70517,2,5,6
105038,333.32907,2,3,6
105038,280.05753,4,4,6
105038,250.80737,6,6,6
105038,291.42667,1,2,6
105038,343.00436,3,4,6
105038,304.65427,4,9,6
105038,422.54617,2,10,6
105038,420.4856,2,12,6
105038,320.65338,2,7,6
105038,189.02162,5,12,6
105038,293.86179,0,1,6
105038,372.73334,2,6,6
105038,248.64171,4,8,6
105038,399.35715,2,11,6
105038,174.94341,4,1,6
105038,212.64635,6,8,6
105038,313.02316,1,6,6
105038,341.01004,2,4,6
105038,230.44304,0,1,6
105038,193.79185,6,12,6
105038,310.71365,1,7,6
105038,296.07895,2,2,6
105038,438.62347,3,12,6
105038,254.76419,6,11,6
105038,382.45306,4,11,6
105038,208.3532,5,8,6
105038,383.0694,3,5,6
105038,175.42255,5,2,6
105038,324.28183,3,3,6
105038,274.30417,3,8,6
105038,296.76401,3,7,6
105038,286.00626,0,3,6
105038,182.10092,4,7,6
105038,410.95599,3,10,6
105038,430.09921,4,12,6
105038,184.54639,1,12,6
105038,246.89444,4,8,6
105038,250.97871,5,3,6
105038,282.51123,0,7,6
105038,422.4758,3,12,6
105038,336.21371,2,6,6
105038,427.87653,3,10,6
105038,272.83011,1,8,6
105038,273.68225,0,2,6
105038,414.39252,1,9,6
105038,163.98639,6,1,6
105038,351.90396,0,9,6
112473,298.6387,2,6,4
112473,315.39734,1,10,4
112473,337.97351,4,12,4
112473,282.67743,2,4,4
112473,304.50668,0,9,4
112473,186.58475,5,1,4
112473,321.95999,2,10,4
112473,213.34328,0,2,4
112473,239.19481,6,8,4
112473,308.78064,6,9,4
112473,277.70547,5,4,4
112473,227.18954,3,8,4
112473,261.69504,1,4,4
112473,224.33766,6,2,4
112473,327.93463,2,10,4
112473,242.90971,1,8,4
112473,192.80882,3,1,4
112473,280.53946,4,5,4
112473,295.30612,1,10,4
112473,312.00671,5,12,4
112473,226.45454,0,7,4
112473,222.92308,1,7,4
112473,351.26453,2,9,4
112473,179.84892,0,1,4
112473,266.06409,3,11,4
112473,288.65161,2,5,4
112473,264.08801,5,6,4
112473,285.47586,4,6,4
112473,224.92593,2,12,4
112473,288.89474,4,11,4
112473,187.43089,4,1,4
112473,274.53549,1,6,4
112473,243.03268,1,8,4
112473,289.11194,0,9,4
112473,334.7793,5,12,4
112473,270.22974,6,4,4
112473,163.02878,3,2,4
112473,244.99174,0,5,4
112473,244.57143,0,4,4
112473,319.10275,5,10,4
112473,287.76773,2,6,4
112473,224.46324,0,7,4
112473,324.96103,3,10,4
112473,314.56165,5,9,4
112473,246.83594,5,12,4
112473,184.4507,5,2,4
112473,304.18542,6,10,4
112473,241.25926,4,8,4
112473,181.03999,6,1,4
112473,196.91045,6,1,4
112473,159.94531,0,1,4
112473,282.74194,2,6,4
112473,270.28082,6,6,4
112473,209.14571,6,7,4
112473,210.20261,0,1,4
112473,279.04828,6,9,4
112473,292.37418,3,5,4
112473,245.69678,3,7,4
112473,274.83942,6,6,4
112473,286.08386,3,4,4
112473,278.45395,2,11,4
112473,225.03522,0,8,4
112473,230.448,3,7,4
112473,331.96622,3,9,4
112473,298.68793,5,10,4
112473,230.89999,3,11,4
112473,271.72296,6,5,4
112473,164.43201,4,1,4
112473,313.25806,3,12,4
112473,273.33987,4,3,4
112473,219.93939,1,12,4
112473,271.92667,6,9,4
112473,186.86029,5,1,4
112473,312.17532,4,12,4
112473,259.23077,0,4,4
112473,221.40279,4,8,4
112473,292.02585,0,12,4
112473,298.17334,1,10,4
112473,220.77702,4,3,4
112473,151.92438,0,2,4
112473,231.1875,0,3,4
112473,271.72858,0,11,4
112473,318.72369,4,10,4
112473,253.83444,3,8,4
112473,297.22058,4,10,4
112473,333.51678,2,10,4
112473,223.54305,5,8,4
112473,294.21054,3,11,4
112473,151.24265,4,2,4
112473,296.48648,1,6,4
112473,195.27612,3,1,4
112473,165.90714,5,2,4
112473,279.23178,1,6,4
112473,223.43089,2,11,4
112473,281.9408,2,11,4
112473,241.39516,0,6,4
112473,235.51048,5,8,4
112473,267.90973,4,5,4
112473,371.31372,6,12,4
112473,274.48386,2,4,4
112473,279.85806,4,4,4
112473,241.2,1,8,4
112473,151.33333,4,1,4
112473,303.09033,3,6,4
112473,155.79366,3,1,4
112473,202.91333,0,12,4
112473,244.19858,6,3,4
112473,185.21986,1,2,4
112473,208.83226,1,1,4
112473,275.62857,1,5,4
112473,231.79453,3,7,4
112473,397.16446,6,12,4
112473,331.34668,5,11,4
112473,277.2258,3,4,4
112473,287.20804,5,9,4
112473,178.29787,5,1,4
112473,220.85161,4,3,4
112473,354.17123,5,12,4
112473,260.5235,2,5,4
112473,284.9935,6,4,4
112473,332.40646,2,9,4
112473,301.68387,4,5,4
112473,284.89609,2,5,4
112473,217.50356,6,2,4
112473,217.93056,1,2,4
112473,163.74454,4,2,4
112473,306.12259,6,5,4
112473,246.71533,1,5,4
112473,337.53378,6,11,4
112473,308.7226,1,12,4
112473,266.40137,1,11,4
112473,258.33804,2,4,4
112473,183.32886,1,1,4
112473,235.68462,3,12,4
112473,229.26027,4,7,4
112473,186.22726,3,2,4
112473,314.27332,4,9,4
112473,330.63766,1,12,4
112473,268.25,4,6,4
112473,288.27026,4,5,4
112473,271.45999,6,3,4
112473,268.44443,5,6,4
112473,237.43333,5,3,4
112473,261.00644,2,7,4
112473,370.59155,0,12,4
112473,156.13333,1,2,4
112473,183.76515,5,3,4
112473,320.00644,5,10,4
112473,179.51471,4,2,4
112473,282.80576,1,4,4
112473,300.20645,6,5,4
112473,276.23489,6,11,4
112473,262.1579,5,11,4
112473,170.8963,4,1,4
112473,288.92902,1,5,4
112473,246.35915,1,6,4
112473,259.25372,4,4,4
112473,170.02856,0,2,4
112473,275.60416,4,9,4
112473,279.79871,6,4,4
112473,217.82481,2,12,4
112473,208.92126,3,1,4
112473,543.41217,2,12,4
112473,216.08333,0,3,4
112473,323.22974,1,9,4
112473,295.90323,4,6,4
112473,231.82031,2,7,4
112473,211.78709,5,7,4
112473,298.67319,5,5,4
112473,247.69481,3,7,4
112473,209.42445,0,11,4
112473,197.8042,6,3,4
112473,238.78912,5,8,4
112473,251.29031,3,8,4
112473,285.89676,3,5,4
112473,346.37418,4,9,4
112473,292.18381,0,10,4
112473,237.51656,1,7,4
112473,205.20145,0,7,4
112473,262.28275,1,4,4
112473,272.3147,5,5,4
112473,306.52902,6,11,4
112473,217.48611,4,7,4
112473,285.43872,2,6,4
112473,228.41006,1,3,4
112473,311.30612,1,10,4
112473,160.1739,2,1,4
112473,206.63121,5,2,4
112473,312.61688,4,10,4
112473,243.31169,2,7,4
112473,237.89832,1,9,4
112473,172.21805,4,1,4
112473,224.29411,4,8,4
112473,279.54919,0,6,4
112473,293.96027,5,5,4
112473,155.36029,3,2,4
112473,234.52667,6,8,4
112473,282.71243,1,5,4
112473,345.70395,2,12,4
112473,275.51947,2,4,4
112473,224.45805,2,3,4
112473,310.97278,6,10,4
112473,236.60645,1,7,4
112473,252.88387,6,3,4
112473,188.19858,0,1,4
112473,270.65186,5,4,4
112473,191.39735,6,2,4
112473,281.25504,5,9,4
112473,170.21805,5,1,4
112473,235.49286,1,12,4
112473,202.02963,5,3,4
112473,212.88406,0,11,4
112473,302.76471,5,11,4
112473,278.07333,5,4,4
112473,155.27892,5,2,4
112473,235.2973,4,8,4
112473,284.01419,1,11,4
112473,231.94737,1,8,4
112473,227.5894,6,7,4
112473,303.46451,6,12,4
112473,267.59286,5,4,4
112473,313.44443,4,9,4
112473,230.75887,1,7,4
112473,261.9155,0,4,4
112473,229.09525,4,7,4
112473,343.31168,2,9,4
112473,279.93701,2,9,4
112473,228.87682,4,7,4
112473,273.39999,4,6,4
112473,255.18494,2,1,4
112473,248.32623,3,4,4
112473,273.67114,0,5,4
112473,306,5,9,4
112473,269.74194,6,6,4
112473,335.76471,3,10,4
112473,302.36566,6,11,4
112473,261.64749,0,9,4
112473,308.03311,2,12,4
112473,274.74838,3,3,4
112473,223.25676,0,8,4
112473,248.73611,0,9,4
112473,246.2,0,12,4
112473,275.42178,1,4,4
112473,247.3985,0,3,4
112473,268.94,2,4,4
112473,235.10968,3,3,4
112473,238,5,7,4
112473,292.91614,3,5,4
112473,280.76773,3,6,4
112473,204.36496,6,3,4
112473,275.63635,4,11,4
112473,319.13724,3,10,4
112473,176.86485,2,1,4
112473,264.05228,6,11,4
112473,219.93233,1,11,4
112473,266.76773,4,4,4
112473,275.62045,5,5,4
112473,337.72668,1,9,4
112473,317.82236,2,10,4
112473,233.18831,6,8,4
112473,206.61745,5,7,4
112473,309.1788,5,10,4
112473,232.97656,0,3,4
112473,215.33571,0,8,4
112473,406.32001,1,12,4
112473,187.28346,0,3,4
112473,178.672,2,1,4
112473,245.49033,2,8,4
112473,232.50323,5,8,4
112473,241.59309,1,3,4
112473,285.76129,4,4,4
112473,244.61935,2,3,4
112473,341.45807,1,9,4
112473,293.53946,4,11,4
112473,173.09924,1,2,4
112473,326.41559,4,10,4
112473,241.07742,4,3,4
112473,191.0827,0,2,4
112473,238.10458,6,8,4
112473,218.70073,5,8,4
112473,273.59354,3,5,4
112473,306.79355,3,11,4
112473,264.34351,6,6,4
112473,263.20438,0,4,4
112473,328.91559,6,9,4
112473,248.87682,0,5,4
112473,253.33099,0,6,4
112473,223.7459,4,12,4
112473,272.85999,1,4,4
112473,271.25333,4,5,4
112473,180.45926,1,1,4
112473,290.07407,6,6,4
112473,171.64285,3,2,4
112473,280.54193,5,3,4
112473,214.18494,3,12,4
112473,245.69481,2,7,4
112473,245.14839,2,3,4
112473,268.47098,3,4,4
112473,291.75974,3,5,4
112473,173.60902,4,2,4
112473,243.96599,1,3,4
112473,350.21936,3,12,4
112473,260.96643,6,12,4
112473,202.89032,2,1,4
112473,251.08725,2,8,4
112473,244.65161,2,7,4
112473,185.90071,6,1,4
112473,356.69678,3,9,4
112473,268.95947,6,5,4
112473,293.46762,1,9,4
112473,280.22916,5,5,4
112473,272.42764,4,11,4
112473,232.07938,0,7,4
112473,172.6069,2,2,4
112473,249.23871,6,8,4
112473,249.34212,4,12,4
112473,287.259,5,11,4
112473,270.5,3,6,4
112473,281.31787,6,4,4
112473,213.50676,1,3,4
112473,157.2766,6,2,4
112473,289.35483,3,6,4
112473,251.61842,3,8,4
112473,308.87662,6,10,4
112473,337.09033,6,10,4
112473,255.5,2,8,4
112473,341.79355,3,9,4
112473,310.72079,2,11,4
112473,317.92157,3,10,4
112473,276.72144,3,9,4
112473,186.98685,6,1,4
112473,250.44218,1,7,4
112473,306.89032,2,10,4
112473,245.06383,6,7,4
112473,287.27921,2,5,4
112473,241.39861,5,3,4
112473,223.83118,2,2,4
112473,229.65807,6,7,4
112473,230.4408,1,11,4
112473,156.54099,1,1,4
112473,262.4935,2,3,4
112473,158.87598,3,1,4
112473,250.98685,3,7,4
112473,256.54413,0,6,4
112473,292.25504,0,10,4
112473,266.6857,0,11,4
112473,231.49669,4,8,4
112473,279.05194,0,5,4
112473,310.57333,3,10,4
112473,283.4527,0,10,4
112473,156.39716,2,2,4
112473,273.66666,5,6,4
112473,155.85925,2,2,4
112473,317.349,4,10,4
112473,295.09589,0,12,4
112473,252.78767,0,6,4
112473,248.81207,2,8,4
112473,280.86765,0,9,4
112473,253.9416,5,6,4
112473,241.42,3,3,4
112473,225.61485,3,3,4
112473,226.71918,5,7,4
112473,306.03622,5,11,4
112473,225.21584,0,8,4
112473,287.58783,0,10,4
7221375,248.79646,5,5,5
7221375,385.05731,3,12,5
7221375,267.96692,3,2,5
7221375,224.25249,1,1,5
7221375,297.00323,1,6,5
7221375,337.12421,2,5,5
7221375,353.26208,1,12,5
7221375,224.33969,6,6,5
7221375,206.36967,5,7,5
7221375,214.41293,6,7,5
7221375,274.48444,1,7,5
7221375,282.18671,3,7,5
7221375,272.45078,3,3,5
7221375,267.86319,3,3,5
7221375,252.73112,5,9,5
7221375,274.99673,3,1,5
7221375,214.69231,1,7,5
7221375,178.18549,5,1,5
7221375,223.48685,1,5,5
7221375,288.95526,6,11,5
7221375,251.32852,3,1,5
7221375,302.50323,2,4,5
7221375,294.77847,2,7,5
7221375,395.33545,1,12,5
7221375,289.38065,5,12,5
7221375,285.19681,0,10,5
7221375,307.43948,2,4,5
7221375,302.29333,6,10,5
7221375,236.76315,4,5,5
7221375,263.37366,1,4,5
7221375,363.73419,3,11,5
7221375,223.6051,6,8,5
7221375,270.25079,6,5,5
7221375,210.01587,6,1,5
7221375,365.08279,2,10,5
7221375,250,5,9,5
7221375,292.91721,4,5,5
7221375,314.55872,3,4,5
7221375,197.67879,5,3,5
7221375,253.28374,5,5,5
7221375,299.38187,2,4,5
7221375,276.5256,1,3,5
7221375,213.94482,3,7,5
7221375,237.72488,0,4,5
7221375,205.33009,6,3,5
7221375,281.65714,2,7,5
7221375,316.09265,3,6,5
7221375,280.60001,3,7,5
7221375,221.36787,1,9,5
7221375,314.43948,3,5,5
7221375,232.93172,0,6,5
7221375,243.56747,1,8,5
7221375,265.95364,1,7,5
7221375,209.84081,0,3,5
7221375,252.62799,6,3,5
7221375,297.44736,4,4,5
7221375,166.99048,0,2,5
7221375,307.07947,4,6,5
7221375,319.04114,4,11,5
7221375,290.67413,4,5,5
7221375,239.67699,4,3,5
7221375,343.15143,4,10,5
7221375,202.68079,6,2,5
7221375,245.05344,6,11,5
7221375,290.20792,1,4,5
7221375,281.38754,2,8,5
7221375,251.34021,5,3,5
7221375,258.52026,4,3,5
7221375,262.38586,6,4,5
7221375,385.60001,1,9,5
7221375,276.36624,1,7,5
7221375,299.88388,6,5,5
7221375,363.90158,2,11,5
7221375,412.15457,3,12,5
7221375,253.03052,3,1,5
7221375,291.45248,5,11,5
7221375,314.85986,1,5,5
7221375,245.81122,0,11,5
7221375,207.71756,4,2,5
7221375,243.60451,5,10,5
7221375,249.07143,5,6,5
7221375,259.49493,1,12,5
7221375,302.0639,4,11,5
7221375,222.90868,0,5,5
7221375,199.02174,0,12,5
7221375,197.9371,0,2,5
7221375,252.54816,1,1,5
7221375,237.53242,4,8,5
7221375,200.36041,1,2,5
7221375,193.82413,3,1,5
7221375,296.35294,3,3,5
7221375,286.15656,2,8,5
7221375,303.38388,4,10,5
